,image_id,text,word_idx
6439,a02/a02-111/a02-111-05-05.png,the,6439
6440,a02/a02-111/a02-111-06-00.png,"""",6440
6441,a02/a02-111/a02-111-06-01.png,Ban-the-Bomb,6441
6443,a02/a02-111/a02-111-06-03.png,demonstrators,6443
6444,a02/a02-111/a02-111-06-05.png,Police,6444
6445,a02/a02-111/a02-111-06-06.png,leave,6445
6446,a02/a02-111/a02-111-07-00.png,has,6446
6447,a02/a02-111/a02-111-07-01.png,been,6447
6448,a02/a02-111/a02-111-07-02.png,cancelled,6448
6449,a02/a02-111/a02-111-07-03.png,and,6449
6450,a02/a02-111/a02-111-07-04.png,secret,6450
6451,a02/a02-111/a02-111-07-05.png,plans,6451
6452,a02/a02-111/a02-111-07-06.png,prepared,6452
6453,a02/a02-111/a02-111-08-00.png,to,6453
6454,a02/a02-111/a02-111-08-01.png,deal,6454
6455,a02/a02-111/a02-111-08-02.png,with,6455
6456,a02/a02-111/a02-111-08-03.png,the,6456
6457,a02/a02-111/a02-111-08-04.png,mass,6457
6458,a02/a02-111/a02-111-08-05.png,sit-down,6458
6459,a02/a02-111/a02-111-08-06.png,rally,6459
6460,a02/a02-111/a02-111-08-07.png,planned,6460
6461,a02/a02-111/a02-111-09-00.png,for,6461
6462,a02/a02-111/a02-111-09-01.png,Sunday,6462
6463,a02/a02-111/a02-111-09-02.png,in,6463
6464,a02/a02-111/a02-111-09-03.png,Parliament-square,6464
6466,a02/a02-111/a02-111-09-05.png,the,6466
6467,a02/a02-111/a02-111-10-00.png,Committee,6467
6469,a02/a02-111/a02-111-10-02.png,100,6469
6470,a02/a02-111/a02-111-10-03.png,",",6470
6471,a02/a02-111/a02-111-10-04.png,the,6471
6472,a02/a02-111/a02-111-10-05.png,anti-nuclear,6472
6473,a02/a02-111/a02-111-10-06.png,arms,6473
6474,a02/a02-111/a02-111-11-00.png,group,6474
6475,a02/a02-116/a02-116-00-00.png,It,6475
6476,a02/a02-116/a02-116-00-01.png,was,6476
6477,a02/a02-116/a02-116-00-02.png,Mr.,6477
6479,a02/a02-116/a02-116-00-04.png,who,6479
6484,a02/a02-116/a02-116-01-01.png,yesterday,6484
6485,a02/a02-116/a02-116-01-02.png,in,6485
6486,a02/a02-116/a02-116-01-03.png,32,6486
6487,a02/a02-116/a02-116-01-04.png,members,6487
6488,a02/a02-116/a02-116-01-05.png,of,6488
6489,a02/a02-116/a02-116-01-06.png,the,6489
6490,a02/a02-116/a02-116-02-00.png,Committee,6490
6494,a02/a02-116/a02-116-02-04.png,imprisoned,6494
6495,a02/a02-116/a02-116-02-05.png,for,6495
6497,a02/a02-116/a02-116-03-00.png,a,6497
6498,a02/a02-116/a02-116-03-01.png,breach,6498
6499,a02/a02-116/a02-116-03-02.png,of,6499
6500,a02/a02-116/a02-116-03-03.png,the,6500
6501,a02/a02-116/a02-116-03-04.png,peace,6501
6502,a02/a02-116/a02-116-03-06.png,The,6502
6503,a02/a02-116/a02-116-03-07.png,committee's,6503
6504,a02/a02-116/a02-116-04-00.png,president,6504
6505,a02/a02-116/a02-116-04-01.png,89-year-old,6505
6506,a02/a02-116/a02-116-04-02.png,Earl,6506
6507,a02/a02-116/a02-116-04-03.png,Russell,6507
6508,a02/a02-116/a02-116-04-04.png,and,6508
6509,a02/a02-116/a02-116-05-00.png,his,6509
6510,a02/a02-116/a02-116-05-01.png,61-year-old,6510
6511,a02/a02-116/a02-116-05-02.png,wife,6511
6512,a02/a02-116/a02-116-05-03.png,were,6512
6513,a02/a02-116/a02-116-05-04.png,each,6513
6516,a02/a02-116/a02-116-06-00.png,a,6516
6517,a02/a02-116/a02-116-06-01.png,week,6517
6518,a02/a02-116/a02-116-06-03.png,Playwrights,6518
6519,a02/a02-116/a02-116-06-04.png,Arnold,6519
6520,a02/a02-116/a02-116-06-05.png,Wesker,6520
6522,a02/a02-116/a02-116-06-07.png,The,6522
6523,a02/a02-116/a02-116-06-08.png,Kitchen,6523
6525,a02/a02-116/a02-116-07-00.png,and,6525
6528,a02/a02-116/a02-116-07-03.png,(,6528
6530,a02/a02-116/a02-116-07-05.png,Flowering,6530
6531,a02/a02-116/a02-116-07-06.png,Cherry,6531
6532,a02/a02-116/a02-116-07-07.png,),6532
6533,a02/a02-116/a02-116-07-08.png,were,6533
6534,a02/a02-116/a02-116-08-00.png,jailed,6534
6535,a02/a02-116/a02-116-08-01.png,for,6535
6537,a02/a02-116/a02-116-08-03.png,month,6537
6538,a02/a02-120/a02-120-00-00.png,The,6538
6539,a02/a02-120/a02-120-00-01.png,possibility,6539
6540,a02/a02-120/a02-120-00-02.png,that,6540
6541,a02/a02-120/a02-120-00-03.png,the,6541
6543,a02/a02-120/a02-120-00-05.png,might,6543
6544,a02/a02-120/a02-120-01-00.png,invoke,6544
6545,a02/a02-120/a02-120-01-01.png,the,6545
6546,a02/a02-120/a02-120-01-02.png,Public,6546
6547,a02/a02-120/a02-120-01-03.png,Order,6547
6548,a02/a02-120/a02-120-01-04.png,Act,6548
6553,a02/a02-120/a02-120-02-00.png,declare,6553
6554,a02/a02-120/a02-120-02-01.png,the,6554
6557,a02/a02-120/a02-120-02-04.png,illegal,6557
6558,a02/a02-120/a02-120-02-05.png,-,6558
6559,a02/a02-120/a02-120-02-06.png,whether,6559
6560,a02/a02-120/a02-120-03-00.png,the,6560
6561,a02/a02-120/a02-120-03-01.png,demonstrators,6561
6562,a02/a02-120/a02-120-03-02.png,sit,6562
6563,a02/a02-120/a02-120-03-03.png,down,6563
6564,a02/a02-120/a02-120-03-04.png,or,6564
6565,a02/a02-120/a02-120-03-05.png,not,6565
6566,a02/a02-120/a02-120-03-06.png,-,6566
6567,a02/a02-120/a02-120-03-07.png,was,6567
6568,a02/a02-120/a02-120-04-00.png,being,6568
6569,a02/a02-120/a02-120-04-01.png,discussed,6569
6570,a02/a02-120/a02-120-04-02.png,in,6570
6571,a02/a02-120/a02-120-04-03.png,Whitehall,6571
6572,a02/a02-120/a02-120-04-04.png,last,6572
6574,a02/a02-120/a02-120-05-00.png,It,6574
6575,a02/a02-120/a02-120-05-01.png,was,6575
6576,a02/a02-120/a02-120-05-02.png,last,6576
6577,a02/a02-120/a02-120-05-03.png,used,6577
6578,a02/a02-120/a02-120-05-04.png,a,6578
6579,a02/a02-120/a02-120-05-05.png,year,6579
6580,a02/a02-120/a02-120-05-06.png,ago,6580
6581,a02/a02-120/a02-120-05-07.png,",",6581
6582,a02/a02-120/a02-120-05-08.png,to,6582
6583,a02/a02-120/a02-120-05-09.png,deal,6583
6584,a02/a02-120/a02-120-06-00.png,with,6584
6586,a02/a02-120/a02-120-06-02.png,St.,6586
6587,a02/a02-120/a02-120-06-03.png,Pancras,6587
6588,a02/a02-120/a02-120-06-04.png,rent,6588
6589,a02/a02-120/a02-120-06-05.png,riots,6589
6590,a02/a02-120/a02-120-06-07.png,Today,6590
6591,a02/a02-120/a02-120-07-00.png,Mr.,6591
6593,a02/a02-120/a02-120-07-02.png,will,6593
6594,a02/a02-120/a02-120-07-03.png,have,6594
6595,a02/a02-120/a02-120-07-04.png,talks,6595
6596,a02/a02-120/a02-120-07-05.png,with,6596
6597,a02/a02-120/a02-120-07-06.png,Police,6597
6598,a02/a02-120/a02-120-08-00.png,Commissioner,6598
6599,a02/a02-120/a02-120-08-01.png,Sir,6599
6601,a02/a02-120/a02-120-08-03.png,Simpson,6601
6602,a02/a02-120/a02-120-08-04.png,to,6602
6603,a02/a02-120/a02-120-09-00.png,draw,6603
6604,a02/a02-120/a02-120-09-01.png,up,6604
6606,a02/a02-120/a02-120-09-03.png,plans,6606
6607,a02/a02-120/a02-120-09-04.png,for,6607
6608,a02/a02-120/a02-120-09-05.png,the,6608
6609,a02/a02-120/a02-120-09-06.png,"""",6609
6610,a02/a02-120/a02-120-09-07.png,Battle,6610
6611,a02/a02-120/a02-120-10-00.png,of,6611
6613,a02/a02-120/a02-120-10-02.png,Square,6613
6614,a02/a02-120/a02-120-10-04.png,"""",6614
6615,a02/a02-124/a02-124-00-00.png,Measures,6615
6616,a02/a02-124/a02-124-00-01.png,agreed,6616
6617,a02/a02-124/a02-124-00-02.png,so,6617
6618,a02/a02-124/a02-124-00-03.png,far,6618
6619,a02/a02-124/a02-124-00-04.png,include,6619
6621,a02/a02-124/a02-124-00-06.png,1,6621
6622,a02/a02-124/a02-124-00-08.png,A,6622
6624,a02/a02-124/a02-124-01-00.png,call-out,6624
6625,a02/a02-124/a02-124-01-01.png,of,6625
6626,a02/a02-124/a02-124-01-02.png,police,6626
6627,a02/a02-124/a02-124-01-03.png,",",6627
6628,a02/a02-124/a02-124-01-04.png,special,6628
6629,a02/a02-124/a02-124-01-05.png,constables,6629
6630,a02/a02-124/a02-124-02-00.png,and,6630
6632,a02/a02-124/a02-124-02-02.png,",",6632
6634,a02/a02-124/a02-124-02-04.png,750,6634
6635,a02/a02-124/a02-124-02-05.png,policemen,6635
6636,a02/a02-124/a02-124-02-06.png,posted,6636
6637,a02/a02-124/a02-124-03-00.png,from,6637
6638,a02/a02-124/a02-124-03-01.png,outlying,6638
6639,a02/a02-124/a02-124-03-02.png,districts,6639
6640,a02/a02-124/a02-124-03-03.png,to,6640
6641,a02/a02-124/a02-124-03-04.png,stations,6641
6642,a02/a02-124/a02-124-03-05.png,in,6642
6643,a02/a02-124/a02-124-04-00.png,the,6643
6644,a02/a02-124/a02-124-04-01.png,area,6644
6645,a02/a02-124/a02-124-04-02.png,-,6645
6647,a02/a02-124/a02-124-04-04.png,End,6647
6649,a02/a02-124/a02-124-04-06.png,",",6649
6651,a02/a02-124/a02-124-04-08.png,",",6651
6652,a02/a02-124/a02-124-05-00.png,and,6652
6653,a02/a02-124/a02-124-05-01.png,Cannon-row,6653
6654,a03/a03-006/a03-006-00-00.png,Today,6654
6655,a03/a03-006/a03-006-00-01.png,",",6655
6656,a03/a03-006/a03-006-00-02.png,for,6656
6657,a03/a03-006/a03-006-00-03.png,example,6657
6658,a03/a03-006/a03-006-00-04.png,",",6658
6659,a03/a03-006/a03-006-00-05.png,the,6659
6661,a03/a03-006/a03-006-00-07.png,Minister,6661
6664,a03/a03-006/a03-006-01-00.png,nesia,6664
6665,a03/a03-006/a03-006-01-01.png,arrived,6665
6666,a03/a03-006/a03-006-01-02.png,in,6666
6667,a03/a03-006/a03-006-01-03.png,Belgrade,6667
6668,a03/a03-006/a03-006-01-04.png,as,6668
6669,a03/a03-006/a03-006-01-05.png,the,6669
6671,a03/a03-006/a03-006-01-07.png,of,6671
6672,a03/a03-006/a03-006-01-08.png,the,6672
6673,a03/a03-006/a03-006-01-09.png,Yugoslav,6673
6674,a03/a03-006/a03-006-02-00.png,Foreign,6674
6676,a03/a03-006/a03-006-02-03.png,In,6676
6677,a03/a03-006/a03-006-02-04.png,fact,6677
6678,a03/a03-006/a03-006-02-05.png,such,6678
6679,a03/a03-006/a03-006-02-06.png,Yugoslav,6679
6680,a03/a03-006/a03-006-02-07.png,activity,6680
6681,a03/a03-006/a03-006-02-08.png,has,6681
6683,a03/a03-006/a03-006-03-01.png,#,6683
6684,a03/a03-006/a03-006-03-02.png,particularly,6684
6685,a03/a03-006/a03-006-03-03.png,intensified,6685
6687,a03/a03-006/a03-006-03-05.png,the,6687
6688,a03/a03-006/a03-006-03-06.png,past,6688
6690,a03/a03-006/a03-006-04-00.png,or,6690
6691,a03/a03-006/a03-006-04-01.png,so,6691
6692,a03/a03-006/a03-006-04-02.png,and,6692
6693,a03/a03-006/a03-006-04-03.png,though,6693
6694,a03/a03-006/a03-006-04-04.png,so,6694
6695,a03/a03-006/a03-006-04-05.png,far,6695
6696,a03/a03-006/a03-006-04-06.png,",",6696
6697,a03/a03-006/a03-006-04-07.png,apart,6697
6700,a03/a03-006/a03-006-04-10.png,action,6700
6701,a03/a03-006/a03-006-05-00.png,in,6701
6702,a03/a03-006/a03-006-05-01.png,the,6702
6704,a03/a03-006/a03-006-05-03.png,Nations,6704
6706,a03/a03-006/a03-006-05-05.png,these,6706
6709,a03/a03-006/a03-006-05-08.png,not,6709
6710,a03/a03-006/a03-006-06-00.png,been,6710
6711,a03/a03-006/a03-006-06-01.png,seen,6711
6712,a03/a03-006/a03-006-06-02.png,on,6712
6713,a03/a03-006/a03-006-06-03.png,any,6713
6714,a03/a03-006/a03-006-06-04.png,wider,6714
6715,a03/a03-006/a03-006-06-05.png,basis,6715
6716,a03/a03-006/a03-006-06-06.png,",",6716
6717,a03/a03-006/a03-006-06-07.png,President,6717
6718,a03/a03-006/a03-006-06-08.png,Tito,6718
6719,a03/a03-006/a03-006-07-00.png,is,6719
6720,a03/a03-006/a03-006-07-01.png,known,6720
6721,a03/a03-006/a03-006-07-02.png,for,6721
6722,a03/a03-006/a03-006-07-03.png,some,6722
6723,a03/a03-006/a03-006-07-04.png,time,6723
6724,a03/a03-006/a03-006-07-05.png,to,6724
6725,a03/a03-006/a03-006-07-06.png,have,6725
6727,a03/a03-006/a03-006-07-08.png,a,6727
6728,a03/a03-006/a03-006-08-00.png,conference,6728
6729,a03/a03-006/a03-006-08-01.png,of,6729
6731,a03/a03-006/a03-006-08-03.png,leaders,6731
6732,a03/a03-009/a03-009-00-00.png,The,6732
6733,a03/a03-009/a03-009-00-01.png,wish,6733
6734,a03/a03-009/a03-009-00-02.png,was,6734
6737,a03/a03-009/a03-009-00-05.png,in,6737
6738,a03/a03-009/a03-009-00-06.png,comments,6738
6741,a03/a03-009/a03-009-01-02.png,occasion,6741
6743,a03/a03-009/a03-009-01-04.png,the,6743
6744,a03/a03-009/a03-009-01-05.png,conference,6744
6745,a03/a03-009/a03-009-01-06.png,in,6745
6746,a03/a03-009/a03-009-01-07.png,Casablanca,6746
6749,a03/a03-009/a03-009-02-00.png,in,6749
6750,a03/a03-009/a03-009-02-01.png,particular,6750
6751,a03/a03-009/a03-009-02-02.png,",",6751
6752,a03/a03-009/a03-009-02-03.png,in,6752
6754,a03/a03-009/a03-009-02-05.png,approval,6754
6755,a03/a03-009/a03-009-02-06.png,of,6755
6758,a03/a03-009/a03-009-02-09.png,of,6758
6760,a03/a03-009/a03-009-03-00.png,inter-African,6760
6761,a03/a03-009/a03-009-03-01.png,consultative,6761
6762,a03/a03-009/a03-009-03-02.png,assembly,6762
6763,a03/a03-009/a03-009-03-03.png,which,6763
6764,a03/a03-009/a03-009-03-04.png,would,6764
6765,a03/a03-009/a03-009-04-00.png,coordinate,6765
6766,a03/a03-009/a03-009-04-01.png,activity,6766
6767,a03/a03-009/a03-009-04-02.png,on,6767
6768,a03/a03-009/a03-009-04-03.png,the,6768
6770,a03/a03-009/a03-009-04-05.png,and,6770
6771,a03/a03-009/a03-009-04-06.png,economic,6771
6772,a03/a03-009/a03-009-05-00.png,sphere,6772
6773,a03/a03-009/a03-009-05-01.png,;,6773
6774,a03/a03-009/a03-009-05-02.png,and,6774
6775,a03/a03-009/a03-009-05-03.png,it,6775
6776,a03/a03-009/a03-009-05-04.png,is,6776
6777,a03/a03-009/a03-009-05-05.png,not,6777
6778,a03/a03-009/a03-009-05-06.png,difficult,6778
6779,a03/a03-009/a03-009-05-07.png,to,6779
6780,a03/a03-009/a03-009-05-08.png,see,6780
6781,a03/a03-009/a03-009-05-09.png,that,6781
6782,a03/a03-009/a03-009-05-10.png,President,6782
6783,a03/a03-009/a03-009-06-00.png,Tito,6783
6784,a03/a03-009/a03-009-06-01.png,would,6784
6785,a03/a03-009/a03-009-06-02.png,like,6785
6786,a03/a03-009/a03-009-06-03.png,some,6786
6787,a03/a03-009/a03-009-06-04.png,such,6787
6788,a03/a03-009/a03-009-06-05.png,idea,6788
6789,a03/a03-009/a03-009-06-06.png,extended,6789
6790,a03/a03-009/a03-009-06-07.png,also,6790
6791,a03/a03-009/a03-009-07-00.png,to,6791
6792,a03/a03-009/a03-009-07-01.png,the,6792
6794,a03/a03-009/a03-009-07-03.png,uncommitted,6794
6795,a03/a03-009/a03-009-07-04.png,world,6795
6796,a03/a03-011/a03-011-00-00.png,But,6796
6797,a03/a03-011/a03-011-00-01.png,he,6797
6798,a03/a03-011/a03-011-00-02.png,now,6798
6799,a03/a03-011/a03-011-00-03.png,feels,6799
6800,a03/a03-011/a03-011-00-04.png,",",6800
6801,a03/a03-011/a03-011-00-05.png,in,6801
6804,a03/a03-011/a03-011-00-08.png,a,6804
6805,a03/a03-011/a03-011-00-09.png,changed,6805
6806,a03/a03-011/a03-011-00-10.png,international,6806
6807,a03/a03-011/a03-011-01-00.png,situation,6807
6811,a03/a03-011/a03-011-01-04.png,view,6811
6812,a03/a03-011/a03-011-01-05.png,of,6812
6814,a03/a03-011/a03-011-01-07.png,problems,6814
6815,a03/a03-011/a03-011-01-08.png,facing,6815
6816,a03/a03-011/a03-011-02-00.png,the,6816
6817,a03/a03-011/a03-011-02-01.png,new,6817
6818,a03/a03-011/a03-011-02-02.png,and,6818
6819,a03/a03-011/a03-011-02-03.png,independent,6819
6820,a03/a03-011/a03-011-02-04.png,countries,6820
6822,a03/a03-011/a03-011-02-06.png,Africa,6822
6823,a03/a03-011/a03-011-02-07.png,",",6823
6825,a03/a03-011/a03-011-02-09.png,the,6825
6826,a03/a03-011/a03-011-03-00.png,time,6826
6827,a03/a03-011/a03-011-03-01.png,is,6827
6828,a03/a03-011/a03-011-03-02.png,ripe,6828
6829,a03/a03-011/a03-011-03-03.png,to,6829
6830,a03/a03-011/a03-011-03-04.png,have,6830
6831,a03/a03-011/a03-011-03-05.png,more,6831
6833,a03/a03-011/a03-011-03-07.png,consultations,6833
6834,a03/a03-011/a03-011-03-08.png,between,6834
6836,a03/a03-011/a03-011-04-01.png,uncommitted,6836
6837,a03/a03-011/a03-011-04-02.png,countries,6837
6838,a03/a03-011/a03-011-04-03.png,and,6838
6840,a03/a03-011/a03-011-04-05.png,to,6840
6841,a03/a03-011/a03-011-04-06.png,work,6841
6842,a03/a03-011/a03-011-04-07.png,out,6842
6843,a03/a03-011/a03-011-04-08.png,common,6843
6844,a03/a03-011/a03-011-05-00.png,stands,6844
6845,a03/a03-011/a03-011-05-01.png,on,6845
6846,a03/a03-011/a03-011-05-02.png,various,6846
6848,a03/a03-011/a03-011-05-04.png,facing,6848
6849,a03/a03-011/a03-011-05-05.png,those,6849
6850,a03/a03-011/a03-011-05-06.png,nations,6850
6851,a03/a03-011/a03-011-05-08.png,Two,6851
6852,a03/a03-011/a03-011-06-00.png,subjects,6852
6853,a03/a03-011/a03-011-06-01.png,",",6853
6854,a03/a03-011/a03-011-06-02.png,the,6854
6855,a03/a03-011/a03-011-06-03.png,Congo,6855
6856,a03/a03-011/a03-011-06-04.png,and,6856
6857,a03/a03-011/a03-011-06-05.png,Algeria,6857
6858,a03/a03-011/a03-011-06-06.png,",",6858
6859,a03/a03-011/a03-011-06-07.png,are,6859
6860,a03/a03-011/a03-011-06-08.png,the,6860
6861,a03/a03-011/a03-011-06-09.png,main,6861
6862,a03/a03-011/a03-011-06-10.png,topics,6862
6863,a03/a03-011/a03-011-07-00.png,of,6863
6864,a03/a03-011/a03-011-07-01.png,the,6864
6866,a03/a03-011/a03-011-07-03.png,in,6866
6867,a03/a03-011/a03-011-07-04.png,Belgrade,6867
6869,a03/a03-011/a03-011-07-06.png,and,6869
6872,a03/a03-011/a03-011-07-09.png,the,6872
6873,a03/a03-011/a03-011-07-10.png,two,6873
6875,a03/a03-011/a03-011-08-01.png,have,6875
6876,a03/a03-011/a03-011-08-02.png,identical,6876
6877,a03/a03-011/a03-011-08-03.png,ideas,6877
6878,a03/a03-014/a03-014-00-00.png,Two,6878
6879,a03/a03-014/a03-014-00-01.png,emissaries,6879
6880,a03/a03-014/a03-014-00-02.png,from,6880
6881,a03/a03-014/a03-014-00-03.png,the,6881
6883,a03/a03-014/a03-014-00-05.png,Government,6883
6884,a03/a03-014/a03-014-01-00.png,of,6884
6886,a03/a03-014/a03-014-01-02.png,Boun,6886
6889,a03/a03-014/a03-014-01-05.png,arrived,6889
6891,a03/a03-014/a03-014-02-00.png,Phnom,6891
6893,a03/a03-014/a03-014-02-02.png,",",6893
6894,a03/a03-014/a03-014-02-03.png,Cambodia,6894
6895,a03/a03-014/a03-014-02-04.png,",",6895
6896,a03/a03-014/a03-014-02-05.png,to,6896
6897,a03/a03-014/a03-014-02-06.png,invite,6897
6899,a03/a03-014/a03-014-03-00.png,Souvanna,6899
6900,a03/a03-014/a03-014-03-01.png,Phouma,6900
6901,a03/a03-014/a03-014-03-02.png,",",6901
6903,a03/a03-014/a03-014-03-04.png,former,6903
6905,a03/a03-014/a03-014-03-06.png,Min-,6905
6906,a03/a03-014/a03-014-04-00.png,ister,6906
6907,a03/a03-014/a03-014-04-01.png,",",6907
6908,a03/a03-014/a03-014-04-02.png,to,6908
6909,a03/a03-014/a03-014-04-03.png,return,6909
6910,a03/a03-014/a03-014-04-04.png,to,6910
6913,a03/a03-014/a03-014-04-08.png,details,6913
6917,a03/a03-014/a03-014-05-02.png,have,6917
6918,a03/a03-014/a03-014-05-03.png,been,6918
6919,a03/a03-014/a03-014-05-04.png,disclosed,6919
6920,a03/a03-014/a03-014-05-05.png,",",6920
6922,a03/a03-014/a03-014-05-07.png,it,6922
6924,a03/a03-014/a03-014-06-01.png,reported,6924
6927,a03/a03-014/a03-014-06-04.png,Laos,6927
6928,a03/a03-014/a03-014-06-05.png,that,6928
6929,a03/a03-014/a03-014-06-06.png,Prince,6929
6930,a03/a03-014/a03-014-07-00.png,Boun,6930
6931,a03/a03-014/a03-014-07-01.png,Oum,6931
6932,a03/a03-014/a03-014-07-02.png,was,6932
6934,a03/a03-014/a03-014-07-04.png,asking,6934
6937,a03/a03-014/a03-014-08-02.png,Phouma,6937
6938,a03/a03-014/a03-014-08-03.png,to,6938
6939,a03/a03-014/a03-014-08-04.png,join,6939
6940,a03/a03-014/a03-014-08-05.png,his,6940
6941,a03/a03-014/a03-014-09-00.png,Government,6941
6942,a03/a03-017/a03-017-00-00.png,Prince,6942
6943,a03/a03-017/a03-017-00-01.png,Souvanna,6943
6944,a03/a03-017/a03-017-00-02.png,Phouma,6944
6945,a03/a03-017/a03-017-00-03.png,has,6945
6947,a03/a03-017/a03-017-00-05.png,yet,6947
6949,a03/a03-017/a03-017-00-07.png,to,6949
6950,a03/a03-017/a03-017-01-00.png,the,6950
6951,a03/a03-017/a03-017-01-01.png,mission,6951
6952,a03/a03-017/a03-017-01-02.png,",",6952
6953,a03/a03-017/a03-017-01-03.png,but,6953
6954,a03/a03-017/a03-017-01-04.png,recent,6954
6955,a03/a03-017/a03-017-01-05.png,statements,6955
6956,a03/a03-017/a03-017-01-06.png,made,6956
6957,a03/a03-017/a03-017-01-07.png,by,6957
6958,a03/a03-017/a03-017-01-08.png,him,6958
6959,a03/a03-017/a03-017-02-00.png,in,6959
6960,a03/a03-017/a03-017-02-01.png,Phnom,6960
6961,a03/a03-017/a03-017-02-02.png,Penh,6961
6962,a03/a03-017/a03-017-02-03.png,indicate,6962
6963,a03/a03-017/a03-017-02-04.png,that,6963
6964,a03/a03-017/a03-017-02-05.png,he,6964
6965,a03/a03-017/a03-017-02-06.png,still,6965
6966,a03/a03-017/a03-017-02-07.png,regards,6966
6967,a03/a03-017/a03-017-03-00.png,himself,6967
6968,a03/a03-017/a03-017-03-01.png,as,6968
6970,a03/a03-017/a03-017-03-03.png,only,6970
6971,a03/a03-017/a03-017-03-04.png,legal,6971
6973,a03/a03-017/a03-017-03-06.png,Minister,6973
6974,a03/a03-017/a03-017-03-07.png,of,6974
6975,a03/a03-017/a03-017-04-00.png,Laos,6975
6977,a03/a03-017/a03-017-04-03.png,policy,6977
6979,a03/a03-017/a03-017-04-05.png,strict,6979
6980,a03/a03-017/a03-017-04-06.png,neutrality,6980
6981,a03/a03-017/a03-017-04-07.png,from,6981
6982,a03/a03-017/a03-017-04-08.png,1951,6982
6983,a03/a03-017/a03-017-05-00.png,to,6983
6984,a03/a03-017/a03-017-05-01.png,1958,6984
6986,a03/a03-017/a03-017-05-03.png,the,6986
6987,a03/a03-017/a03-017-05-04.png,kingdom,6987
6989,a03/a03-017/a03-017-05-06.png,peace,6989
6990,a03/a03-017/a03-017-05-07.png,",",6990
6992,a03/a03-017/a03-017-06-00.png,at,6992
6993,a03/a03-017/a03-017-06-01.png,the,6993
6995,a03/a03-017/a03-017-06-03.png,of,6995
6996,a03/a03-017/a03-017-06-04.png,virtual,6996
6997,a03/a03-017/a03-017-06-05.png,partition,6997
6998,a03/a03-017/a03-017-06-06.png,of,6998
6999,a03/a03-017/a03-017-06-07.png,the,6999
7000,a03/a03-017/a03-017-06-08.png,country,7000
7004,a03/a03-017/a03-017-07-03.png,north,7004
7005,a03/a03-017/a03-017-07-04.png,and,7005
7006,a03/a03-017/a03-017-07-05.png,the,7006
7007,a03/a03-017/a03-017-08-00.png,pro-western,7007
7008,a03/a03-017/a03-017-08-01.png,centre,7008
7009,a03/a03-017/a03-017-08-02.png,and,7009
7010,a03/a03-017/a03-017-08-03.png,south,7010
7011,a03/a03-020/a03-020-00-00.png,Prince,7011
7012,a03/a03-020/a03-020-00-01.png,Souvanna's,7012
7013,a03/a03-020/a03-020-00-02.png,former,7013
7014,a03/a03-020/a03-020-00-03.png,Minister,7014
7015,a03/a03-020/a03-020-00-04.png,of,7015
7016,a03/a03-020/a03-020-01-00.png,Information,7016
7017,a03/a03-020/a03-020-01-01.png,",",7017
7018,a03/a03-020/a03-020-01-02.png,Mr.,7018
7019,a03/a03-020/a03-020-01-03.png,Quinim,7019
7020,a03/a03-020/a03-020-01-04.png,Pholsena,7020
7021,a03/a03-020/a03-020-01-05.png,",",7021
7022,a03/a03-020/a03-020-01-06.png,who,7022
7023,a03/a03-020/a03-020-02-00.png,claims,7023
7025,a03/a03-020/a03-020-02-02.png,be,7025
7026,a03/a03-020/a03-020-02-03.png,his,7026
7027,a03/a03-020/a03-020-02-04.png,representative,7027
7031,a03/a03-020/a03-020-03-02.png,yesterday,7031
7032,a03/a03-020/a03-020-03-03.png,addressed,7032
7034,a03/a03-020/a03-020-03-05.png,officers,7034
7035,a03/a03-020/a03-020-04-00.png,of,7035
7036,a03/a03-020/a03-020-04-01.png,the,7036
7037,a03/a03-020/a03-020-04-02.png,pro-communist,7037
7038,a03/a03-020/a03-020-04-03.png,forces,7038
7039,a03/a03-020/a03-020-05-00.png,occupying,7039
7041,a03/a03-020/a03-020-05-02.png,province,7041
7042,a03/a03-020/a03-020-05-03.png,of,7042
7043,a03/a03-020/a03-020-05-04.png,Xieng,7043
7044,a03/a03-020/a03-020-06-00.png,Khouang,7044
7045,a03/a03-020/a03-020-06-01.png,and,7045
7046,a03/a03-020/a03-020-06-02.png,emphasized,7046
7047,a03/a03-020/a03-020-06-03.png,that,7047
